id,categoria,nombre_norma,articulo,enunciado,importacion_fichero_id,pagina_origen
2296,ARTICULO_SIMPLE,Constitución Española de 1978,Artículo 37,El derecho a la negociación colectiva laboral:,6,5
2297,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 141 de Título 8,"¿Cuál de las siguientes afirmaciones es incorrecta, de acuerdo con la Constitución Española?",6,6
2298,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 13 de Título 1,Los extranjeros pueden participar en los procesos electorales de España: (AGE 2003),6,7
2299,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 44 de Título 1,"De acuerdo con el artículo 44 de la Constitución Española, los poderes públicos promoverán la ciencia y la investigación científica y técnica en beneficio:",6,8
2300,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 157 de Título 8,Los recursos de las Comunidades Autónomas estarán constituidos por:,6,9
2301,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 151 de Título 8,¿Cuál de las siguientes aseveraciones es verdadera?:,6,10
2302,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 113 de Título 5,"La moción de censura no podrá ser votada hasta que, desde su presentación, hayan transcurrido:",6,11
2303,ARTICULO_SIMPLE,Constitución Española de 1978,Artículo 132,¿Qué dice exactamente el art. 132.2 CE?,6,12
2304,CON_REFERENCIA_ESTRUCTURAL,Constitución Española de 1978,Artículo 169 de Título 10,La Constitución Española consta de:,6,13
2305,CON_REFERENCIA_ESTRUCTURAL,2/1979 del Tribunal Constitucional,Artículo 30 de Título 2,La admisión de un recurso de inconstitucionalidad contra una ley:,6,14
2306,CON_REFERENCIA_ESTRUCTURAL,Ley 50/1997 del Gobierno,Artículo 18 de Título 3,"Según la Ley 50/1997, de 27 de noviembre, del Gobierno, señale el enunciado correcto:",6,15
2307,CON_REFERENCIA_ESTRUCTURAL,40/2015 RJSP,Artículo 86 de Título 2,Los requisitos para ser considerado una entidad del sector público institucional estatal de medio propio y servicio técnico son acreditar:,6,17
2308,CON_REFERENCIA_ESTRUCTURAL,40/2015 RJSP,Artículo 140 de Título 3,"Según el artículo 140. 1 a) de la Ley 40/2015, de Régimen Jurídico del Sector Público (en adelante LRJSP), uno de los principios de las relaciones interadministrativas es: (TAG Ayuntamiento de Alicante 2020)",6,18
2309,ARTICULO_SIMPLE,L.O. 6/1985 del Poder Judicial,Artículo 567,"Según la Ley Orgánica del Poder Judicial, en su artículo 567, se establece que:",6,19
2310,CON_REFERENCIA_ESTRUCTURAL,3/1981 del Defensor del Pueblo,Artículo 26 de Título 2,"Señale la respuesta correcta conforme la Ley Orgánica 3/1981, de 6 de abril, del Defensor del Pueblo",6,20
2311,CON_REFERENCIA_ESTRUCTURAL,Ley 8/2010,Artículo 28 de Título 1,"Señale la respuesta correcta. De conformidad con la Ley 8/2010, de 23 de junio, de la Generalitat, de régimen local de la Comunitat Valenciana:",6,21
2312,CON_REFERENCIA_ESTRUCTURAL,2/1987 Conflictos Jurisdiccionales,Artículo 3 de Capítulo 1,Señala cuál de los siguientes podrá plantear conflictos de jurisdicción a los Juzgados y Tribunales en la AGE:,6,22
2313,CON_REFERENCIA_ESTRUCTURAL,Comunidad Valenciana,Artículo 50 de Título 4,¿Cuál de las siguientes aseveraciones es verdadera?:,6,23
2314,CON_REFERENCIA_ESTRUCTURAL,Comunidad Valenciana,Artículo 44 de Título 3,El desarrollo legislativo de las Instituciones de la Generalitat previstas en el EACV requerirá para su aprobación:,6,24
2315,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,17 de Título 2,Se garantiza el derecho de los valencianos y valencianas a disponer del abastecimiento suficiente de agua de calidad.,6,25
2316,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 22 de Título 3,De acuerdo con lo establecido en el artículo 22 del Estatuto de Autonomía de la Comunitat Valenciana no son funciones de Les Corts:,6,27
2317,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 77 de Título 9,Según dispone el artículo 77 EACV la Generalitat podrá emitir deuda pública para financiar gastos de inversión; los títulos emitidos tendrán la consideración:,6,28
2318,CON_REFERENCIA_ESTRUCTURAL,Estatuto Autonomía Comunidad Valenciana,Artículo 11 de Título 2,De acuerdo con lo establecido en el Estatut d'Autonomia de la Comunitat Valenciana:,6,29
2319,CON_REFERENCIA_ESTRUCTURAL,Ley 1/1987 Electoral Valenciana,Artículo 4 de Título 1,"De acuerdo con lo dispuesto en la ley 1/1987, de 31 de marzo, Electoral Valenciana, señale cuál de los siguientes enunciados es correcto",6,30
2320,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 22 de Título 2,"De acuerdo con la Ley 5/1983, de 30 de diciembre, del Consell, señale el enunciado correcto:",6,31
2321,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 77 de Título 5,¿Cuál de las siguientes aseveraciones es verdadera?:,6,32
2322,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 53 de Título 3,Señale la afirmación correcta en relación con la delegación legislativa:,6,34
2323,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 63 de Título 4,Las competencias propias del Consell:,6,35
2324,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 54 de Título 3,"Señale la respuesta INCORRECTA según lo establecido en la Ley 5/1983, de 30 de diciembre del Consell:(Oficial A2 GVA turno libre NO covid)",6,36
2325,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 69 de Título 4,"En relación con la Ley 5/1983, de Consell, ¿cuál de las siguientes aseveraciones es la correcta?",6,37
2326,CON_REFERENCIA_ESTRUCTURAL,Ley 5/1983 del Consell,Artículo 69 de Título 4,"En relación con lo que establece la Ley 5/1983, de 30 de diciembre, del Consell:",6,38
2327,CON_REFERENCIA_ESTRUCTURAL,Ley 2/2021 Síndic de Greuges,Artículo 52 de Título 4,"Señale la respuesta incorrecta, de acuerdo con la Ley del Síndic de Greuges de la Comunidad Valenciana:",6,39
2328,CON_REFERENCIA_ESTRUCTURAL,12/1985 Consejo Valenciano de Cultura,Artículo 6 de Título 1,"Corresponde al Consejo Valenciano de Cultura, de manera especial, emitir el informe al que se refiere la disposición adicional segunda del Estatuto de Autonomía de la Comunidad Valenciana, sobre:",6,41
2329,CON_REFERENCIA_ESTRUCTURAL,7/1998 Academia Valenciana de la Lengua,Artículo 3 de Título 1,Señale la respuesta correcta en relación a la Academia Valenciana de la Lengua,6,42
2330,CON_REFERENCIA_ESTRUCTURAL,Ley 1/2014 Comité Económico y Social,Artículo 7 de Título 2,De los dieciocho miembros que componen el Comité Económico y Social de la Comunitat Valenciana,6,43
2331,CON_REFERENCIA_ESTRUCTURAL,Ley 10/1994,Artículo 9 de Título 3,"De acuerdo con la Ley 10/1994, de 19 de diciembre, de creación del Consejo Jurídico Consultivo de la Comunidad Valenciana, señale el enunciado incorrecto:",6,44
2332,CON_REFERENCIA_ESTRUCTURAL,Tratado de la UE,Artículo 50 de Título 6,"En caso de que un Estado miembro decida retirarse de la Unión, señale la respuesta correcta:",6,45
2333,CON_REFERENCIA_ESTRUCTURAL,Tratado de la UE,Artículo 15 de Título 3,El Presidente del Consejo Europeo se crea por el Tratado de: (Cuerpo Gestión del Estado 2018),6,46
2334,CON_REFERENCIA_ESTRUCTURAL,Tratado de Funcionamiento de la UE,Artículo 258 de Parte 6,El recurso por incumplimiento ante al Tribunal de Justicia de la Unión Europea puede iniciarlo:,6,47
2335,CON_REFERENCIA_ESTRUCTURAL,Tratado de Funcionamiento de la UE,Artículo 34 de Parte 3,Francia ve amenazado su mercado de quesos porque los quesos españoles están en auge y disfrutan cada vez de mayor popularidad en el país galo. ¿Podrá Francia imponer restricciones a la venta de quesos españoles en su territorio?,6,48
2336,NUMERO_SIMPLE,Tratado de Funcionamiento de la UE,302,"Indique la respuesta CORRECTA. Según el artículo 302 del Tratado de Funcionamiento de la Unión Europea, los miembros del Comité Económico y Social serán nombrados por un periodo de:",6,49
2337,CON_REFERENCIA_ESTRUCTURAL,Tratado de Funcionamiento de la UE,234 de Parte 6,¿Qué institución está facultada para aprobar una moción de censura contra uno de los miembros de la Comisión Europea?,6,50
2338,CON_REFERENCIA_ESTRUCTURAL,Tratado de Funcionamiento de la UE,Artículo 297 de Parte 6,¿Cuál es la fecha de entrada en vigor de los Reglamentos Comunitarios en el Derecho español?,6,51
2339,CON_REFERENCIA_ESTRUCTURAL,Tratado de Funcionamiento de la UE,Artículo 81 de Parte 3,"De acuerdo con lo establecido en el Tratado de Funcionamiento de la Unión Europea y el Tratado de la Unión Europea, indique la alternativa incorrecta:",6,53
2340,ARTICULO_CERO,Título 1 de Historia de la UE,0,Los Estados fundadores de la Comunidad Económica Europea fueron:,6,55
2341,CON_REFERENCIA_ESTRUCTURAL,3/2007 Igualdad,Artículo 28 de Título 2,El artículo 28 de la LO 3/2007 de 22 de marzo dispone que,6,56
2342,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2003 Igualdad CV,Artículo 38 de Título 2,"Conforme la Ley 9/2003, de 2 de abril, para la igualdad entre mujeres y hombres indique la respuesta correcta",6,57
2343,CON_REFERENCIA_ESTRUCTURAL,Ley Orgánica 1/2004,Artículo 21 de Título 2,"Según la ley orgánica 1/2004, de 28 de diciembre, de medidas de protección integral contra la violencia de género, las ausencias o faltas de puntualidad al trabajo motivadas por la situación física o psicológica derivada de la violencia de género se considerarán justificadas:",6,58
2345,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP,Artículo 29 de Título Preliminar,"Según el principio de proporcionalidad, cuando de la comisión de una infracción derive necesariamente la comisión de otra u otras:",6,60
2346,CON_REFERENCIA_ESTRUCTURAL,40/2015 RJSP (TP),Artículo 2 de Título Preliminar,"Según el artículo 2 de la ley 40/2015, de 12 de octubre, de Régimen Jurídico del Sector Público, no tienen la consideración de administraciones públicas:",6,61
2347,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP (TP),Artículo 29 de Título Preliminar,Las sanciones administrativas:,6,62
2348,CON_REFERENCIA_ESTRUCTURAL,Ley 40/2015 RJSP,Artículo 32 de Título Preliminar,La responsabilidad patrimonial del Estado por el funcionamiento de la Administración de Justicia se regirá:,6,63
2349,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 36 de Título 3,Señala la afirmación que NO es verdadera respecto de los actos administrativos:,6,64
2350,ARTICULO_SIMPLE,Ley 39/2015,artículo 39,"Señale el enunciado INCORRECTO, de acuerdo con el artículo 39 de la Ley 39/2015, de 1 de octubre, del procedimiento administrativo común de las administraciones públicas:",6,65
2351,ARTICULO_SIMPLE,39/2015,Artículo 51,"Cuando se declare la nulidad o se anule un acto, el art. 51 de la LPAC establece que: (TAG Ayuntamiento de Leganés 2020)",6,66
2353,CON_REFERENCIA_ESTRUCTURAL,39/2015,Artículo 106 de Título 5,La revisión de oficio de un acto nulo de pleno derecho:,6,69
2354,ARTICULO_SIMPLE,39/2015,Artículo 71,¿Cuál de las siguientes respuestas es correcta?,6,70
2355,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015,Artículo 14 de Titulo 2,"En todo caso, estarán obligados a relacionarse a través de medios electrónicos con las AAPP para la realización de cualquier trámite (señala la respuesta incorrecta)",6,71
2356,CON_REFERENCIA_ESTRUCTURAL,Ley 39/2015,Artículo 48 de Título 3,"Conforme a lo dispuesto en el capítulo III del Título III sobre nulidad y anulabilidad de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, la realización de actuaciones administrativas fuera del tiempo establecido para ellas:",6,72
2357,ARTICULO_SIMPLE,Ley 39/2015,Artículo 80,"Salvo que una disposición o el cumplimiento del resto de los plazos del procedimiento permita o exija otro plazo mayor o menor, los informes serán emitidos:",6,73
2358,CON_REFERENCIA_ESTRUCTURAL,39/2015 Procedimiento,Artículo 14 de Título 2,¿Cuál de los siguientes sujetos no está obligado a relacionarse a través de medios electrónicos con las Administraciones Públicas?,6,74
2359,CON_REFERENCIA_ESTRUCTURAL,39/2015 Procedimiento,Artículo 114 de Título 5,"En el ámbito estatal, ¿cuáles de los siguientes actos y resoluciones ponen fin a la vía administrativa?",6,75
2360,CON_REFERENCIA_ESTRUCTURAL,Ley 14/2003 Patrimonio Generalitat,Artículo 37 de Título 3,"De conformidad con lo establecido en la Ley 14/2003, de 10 de abril, de Patrimonio de la Generalitat Valenciana, señale la respuesta incorrecta:",6,76
2361,CON_REFERENCIA_ESTRUCTURAL,Ley 14/2003 Patrimonio Generalitat,Artículo 14 de Título 1,De acuerdo con la LPGV,6,77
2362,CON_REFERENCIA_ESTRUCTURAL,Ley 14/2003,Artículo 40 de Título 4,"De conformidad con lo establecido en la Ley 14/2003, de 10 de abril, de Patrimonio de la Generalitat Valenciana, señale la respuesta incorrecta:",6,78
2363,ARTICULO_SIMPLE,Ley 38/2003 Subvenciones,Artículo 38,"Señale la respuesta correcta, de acuerdo con lo establecido en la Ley 38/2003, de 17 de noviembre, General de Subvenciones:",6,79
2364,CON_REFERENCIA_ESTRUCTURAL,Expropiaciones 1954,Artículo 19 de Título 2,¿Cuál de las siguientes aseveraciones es verdadera?:,6,80
2365,CON_REFERENCIA_ESTRUCTURAL,Expropiaciones 1954,Artículo 21 de Título 2,¿Cuál de las siguientes aseveraciones no es verdadera?:,6,81
2366,CON_REFERENCIA_ESTRUCTURAL,Ley Expropiaciones 1954,Artículo 54 de Titulo 2,Conforme la Ley de 16 de diciembre de 1954 sobre expropiación forzosa señale cuál de las siguientes afirmaciones es correcta.,6,82
2367,CON_REFERENCIA_ESTRUCTURAL,Ley 29/1998 Jurisdicción C-A,Artículo 70 de Título 4,¿Cual de las siguientes aseveraciones no es verdadera?:,6,83
2368,CON_REFERENCIA_ESTRUCTURAL,29/1998,Artículo 46 de Título 4,¿Cuál de las siguientes aseveraciones no es verdadera?:,6,84
2369,CON_REFERENCIA_ESTRUCTURAL,Ley 29/1998 Jurisdicción C-A,Artículo 139 de Título 6,"Señale la respuesta correcta según el artículo 139 de la LJCA. En primera o única instancia, la parte condenada en costas estará obligada a pagar una cantidad total que no exceda de la tercera parte de la cuantía del proceso, por cada uno de los favorecidos por esa condena; a estos solos efectos, y salvo que por razón de la complejidad del asunto el tribunal disponga razonadamente otra cosa, las pretensiones de cuantía indeterminada se valorarán en:",6,85
2370,CON_REFERENCIA_ESTRUCTURAL,Ley 29/1998 Jurisdicción C-A,Artículo 139 de Título 6,¿Cuál de las siguientes aseveraciones es verdadera?:,6,86
2371,CON_REFERENCIA_ESTRUCTURAL,Ley 29/1998,Artículo 23 de Título 2,"En las actuaciones ante órganos colegiados del orden contencioso-administrativo, ¿qué requisitos de postulación deberá cumplir la parte recurrente?",6,87
2372,CON_REFERENCIA_ESTRUCTURAL,176/2014,Artículo 6 de Capítulo 2,"Señale la respuesta correcta. Según el Decreto 176/2014, de 10 de octubre, del Consell, por el que regula los convenios que suscriba la Generalitat y su registro, la adaptación del contenido de los proyectos de los convenios a los informes que se emitan durante la tramitación del procedimiento corresponde a:",6,88
2373,CON_REFERENCIA_ESTRUCTURAL,9/2017 Contratos,Artículo 40 de Libro 1,¿Cuál de las siguientes irregularidades no determina la nulidad de pleno derecho de un contrato adjudicado por la Entidad Metropolitana para el Tratamiento de Residuos (EMTRE) a Business Initiatives Consulting SL (Biconsulting) para la evaluación de la calidad del agua?,6,89
2374,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,Artículo 140 de Libro 2,Señale cuál de las siguientes aseveraciones es verdadera:,6,90
2375,CON_REFERENCIA_ESTRUCTURAL,Ley 9/2017 Contratos,50 de Libro 1,El plazo para interponer el recurso especial en material de contratación es de: (Administrativo Ayuntamiento de Sagunto 2019),6,91
